latitude,longitude,price,name,summary
37.79868632,-122.4305295,$499.00 ,Perfect Location on Union/Laguna!!!,"Shops, Restaurants, Bars @doorstep.Union St private entrance * Modern open space/high ceiling * 3 new mattress beds  * Leather couch,recliner,cable, 150mb WiFi * Private deck couch, BBQ * Near GG, FishWharf, Ft.Mason * Bus: N.Beach,FiDi,SOMA, Mascone"
37.7994004,-122.4267178,$169.00 ,COZY PRIVATE Bedroom in 2Br Apt!,"This Cozy Private Bedroom in 2Br Apt. with Hardwood Floors, Close to 101 near Marina/Cow Hollow, Russian Hill, Pacific Heights, and Nob Hill!"
37.79698154,-122.4438418,$250.00 ,Secluded King Suite. Fantastic Bed.,"Enjoy the best of San Francisco in a private king suite on your own floor. This luxe haven is perfect for business travelers, weekend adventures, and romantic get aways."
37.79746865,-122.4251056,$169.00 ,3 Bed Pac Heights:Free Car PrkingA,"Valid Photo ID Required. **3 Beds in Room**. Great Location with  one car Free Parking!  It's a short walk to: Fisherman's Wharf, Chinatwn, North Beach, Free continental Breakfast 1.06% City Tax included"
37.80030543,-122.4286551,$90.00 ,Beautiful One Bdrm in the Marina,"Furnished one bedroom in a two bedroom apartment in the Marina/Cow Hollow in San Francisco, top floor, view of the GG bridge, lots of light. Dish Network TV, WIFI, full kitchen (shared), Living area and one bathroom, Queen bed on the floor (shared common areas)."
37.79840563,-122.437603,$179.00 ,2 Bedroom Marina Apartment with Golden Gate View,"Charming two bedroom, one bathroom top floor apartment in Marina / Cow Hollow is close to Presidio Park, Union Street, Chestnut Street, and Fillmore Street. You‰Ûªll love it because of the location, the views of the Golden Gate Bridge, the high ceilings and updated finishes, the comfy beds, and overall coziness. It's extremely close to the best food, bars, stores and gyms in the area. And it's perfect for couples, solo adventurers, business travelers, families (with kids), and big groups."
37.80432485,-122.4460138,$125.00 ,Marina Designer Showplace SPECIAL COSY RM,"Beautiful Mediterranean bright cosy charming 1 bedroom & Bath in a 3 bedroom lovely quiet view home in the Marina District, 1 block: Palace Fine Arts,Yacht Club,Beach.Walking distance to Golden Gate Bridge, Presidio Park,Museum,Trails,Hiking,Chestnut"
37.79792743,-122.4459365,$220.00 ,Allen's Place:    A WONDERFUL PLACE TO CALL HOME,"Edwardian in Cow Hollow north of Pacific Heights & close to Crissy Field,  Palace of Fine Arts, and Presidio.  Easy bus to Union Square. Upstairs bedroom with traditional Queen bed, full screen TV,  built-in Armoire.  3 night minimum   If my calendar is closed when you look, you can contact me and I may be able to get out of town to accommodate you. If you want a special rate and I decline, please try me another time. I am listed on several sights.      One night non refundable locks in booking."
37.79977682,-122.4286952,$90.00 ,Large Room in Charming Neighborhood,"The master bedroom with a lot of natural sunlight in one of the nicest neighborhoods in the city!  Walking distance to shops, restaurants, bars, bus lines to downtown, etc. There's also a friendly black labrador on site."
37.80021503,-122.4266328,"$1,000.00 ",Marina Flat Available for rent,"A lower floor condo in a two unit building on Lombard street, walking distance to everything the Marina/Cow Hollow have to offer.  - Nicely furnished  - Large living Room - Dining Room w/ a table that seats 8 - Kitchen with dishwasher -Laundry"
37.80356039,-122.4258887,$395.00 ,Marina + Private Deck + GGB!,Spend a lovely time in a 2 bedroom condo with your own private garden deck & roofdeck with views of the city and Golden Gate Bridge!
37.79665236,-122.4351781,$375.00 ,Luxurious 1BD/1BA Apt on Alta Vista Park,
37.7999231,-122.4261262,$125.00 ,Golden Gate views private room,"Private room with comfortable bed and small closet in a large 3 bedroom apartment in the Marina district of San Francisco. Very clean and close to Lombard St, on Union St. Parking in front. Large kitchen with full amenities."
37.79730984,-122.4369084,$114.00 ,California King in Private Bedroom in Marina!,"Hi! This apartment is the total package for your stay in San Francisco - privacy and all the amenities, while staying in an awesome neighborhood! the Marina is one of the best neighborhoods in San Francisco because of the convenience of all the excellent restaurants, bars, coffee shops, and shops within walking distance. It also offers up million views of the Golden Gate bridge within walking distance! Enjoy!"
37.7987426,-122.4250397,$189.00 ,Charming Cow Hollow Retreat,"Charming apartment located in the desirable Cow Hollow neighborhood of San Francisco. Walking distance to many great restaurants, bars, cafes and excellent shopping. *This flat has been an airbnb property in the past, but was managed by a company."
37.8009889,-122.4245349,$229.00 ,Cozy Apt Close to SB Attractions,"Will Respond ASAP - SuperBowl 50 Weekend! Quiet and private studio, furnished with a Queen bed and Full Walk-in Closet. Steps away from Marina, Fisherman's Wharf, Lombard Street, Polk  and Union Street Restaurants."
37.80295135,-122.4294871,$125.00 ,Private Room in Bright Marina Apartment,"1 bedroom available in bright 2 bedroom + office Marina apartment. Bathroom is shared, but split. Open living & dining area. Week/month long preferred. My place is close to Fort Mason, Lombard Street, Palace of Fine Arts Theatre, Chestnut Street, Marina Green, Chrissy Field,  Golden Gate Bridge, The Presidio, Polk Street."
37.79907926,-122.4378598,$261.00 ,Charming 2 bedroom house in the heart of Marina,"My place is close to shopping and restaurants on Chestnut Street and Union Streets, Palace of Fine Arts. You‰Ûªll love my place because of the high ceilings, the comfy bed, the kitchen, and the coziness. My place is good for couples, solo adventurers, business travelers, and families (with kids)."
37.80442387,-122.4376167,$595.00 ,2 bdrms in shared Marina home,Enjoy 2 private bedrooms in a beautiful home located 1 block from the water & 3 blocks from Chestnut Street.  We comfortably fit 4 guests with 1.5  private bathrooms.  My bedroom is on the bottom floor of the house and living space is shared.
37.80366502,-122.4255701,$195.00 ,SF Marina Apt- Feels like a home,"For Superbowl festivities or a weekend get away, this luxurious apartment located on the border of the Marina and Russian Hill feels like a home. High end furnishing, Big Screen Tv, Surround sound, Vinyl, Full Bar, Open spacing crown molding. Perfect"
37.80137796,-122.443687,$440.00 ,Marina Home with Lots of Light,Lovely Marina Neighborhood Bedroom with french doors and neighborhood views.
37.79798604,-122.4290059,$150.00 ,3 floor Marina Apartment with Private Roof Deck!,"Amazing 3-floor Apartment in San Francisco's Marina District with private roof deck! Just one block off Union street, explore the best San Francisco has to offer. Easy walking access to the water, shopping, and some of the city's best restaurants and nightlife."
37.79757759,-122.4355606,$149.00 ,Large Double Parlor,"Large San Franciscan double parlor. There is a fridge, microwave, cafe table, desk, wifi,  comfy chair, king sized bed, cable TV,  great sun light and moonlig, street view of Pacific Heights. One block from Union Street  and 3 from Chestnut Street. Many boutiques, cafes, restaurants.  Great walkablity from here to the Golden Gate Bridge, Crissey Field, Fisherman's Wharf, Pier 39, Ghirardelli Square, Presidio Park, Fillmore St., etc."
37.8019045,-122.4303559,$300.00 ,Ideal Marina Location! Dreamforce!,"Blocks from Fort Mason, Fisherman's Wharf, Chestnut and Union streets. Fully remodeled, cozy and quiet, this is an ideal home base for sightseeing. We also have a garage parking spot available."
37.79834643,-122.434597,$200.00 ,Beautiful Upper Level Apartment with Views!,"Three bedrooms, one bathroom fully furnished upper level Victorian view flat in Cow Hollow neighborhood available! The flat includes a full kitchen, separate dining area, comfortable den, and a large and comfortable living room. Each bedroom has a queen size bed and can comfortably sleep 6. All utilities included (water, garbage, PG&E, Wi-fi and cable)."
37.80323281,-122.4282862,$300.00 ,"Large, Cozy and Quiet Apartment in Marina","My place is in Marina District, front Fort Mason and convenient to quickly get any place in SF.  You‰Ûªll love my place because of the coziness and the neighborhood, where you can experience the authentic SF life.  My place is good for couples, business travelers, and families (with kids)."
37.8006604,-122.426651,$100.00 ,Private room in bright apartment,"Our spacious 2 bedroom apartment is located in a bright, sunny part of SF, a couple blocks from great restaurants, shops, & quintessential SF attractions!  You'll have an entire room to yourself & access to shared living spaces."
37.80434895,-122.4451343,$205.00 ,Perfect Marina One Bedroom to Explore SF!,"Dream location to explore the best SF has to offer. This charming, quiet one bedroom with full kitchen has a separate entrance and is located steps from the Palace of Fine Arts and Marina Blvd. Take a quick walk to the Golden Gate Bridge, Fort Mason, and Fisherman‰Ûªs Wharf or enjoy the fine restaurants, coffee shops and boutiques that nearby Chestnut and Union streets have to offer. It‰Ûªs a quick bus ride to Union Square and the Financial District. Perfect for tourists and business travelers alike"
37.80192129,-122.4266996,$285.00 ,Lovely 1 Bd in Marina - Private Backyard & BBQ,"A hidden gem in the sought after Marina Neighborhood. Close to great shops, restaurants, Ghiradelli Square, Fisherman's Wharf and more. Enjoy all San Francisco has to offer and still be able to kick back and relax on the quiet and private backyard."
37.7970966,-122.4343746,$400.00 ,Penthouse with specatcular views,This is truly a one of a kind apartment with stunning panoramic views of San Francisco Bay and sunsets that will blow your mind. Ideal location walking distance from everything San Francisco has to offer
37.79637726,-122.4462711,$220.00 ,Sweet Suite Baker Street,Suite 2820 Baker Street.  See Allen's Place for photos When I travel I open up the whole downstairs and a guest room upstairs but I've decided to rent 2 connecting rooms upstairs - bedroom and living room with adjoining bath that has stack laundry
37.80097733,-122.4390813,$381.00 ,"BEST LOCATION, BRIGHT - 2 Bedroom Marina Flat","Lovely clean apartment within a 2 minute walk from the best the Marina has to offer, over 1500+ sqft.  Located between three large park areas including the Presidio to the west, Crissy field and Marina Green to the north, and Fort Mason to the east."
37.80258804,-122.4269525,$160.00 ,Private Suite in Luxury Marina,"Amazing 650 sq ft garden guest suite is all yours. Separate entrance leads to bed/bath room & living/work area. Major transport 2 blks away. Walk to Fisherman's Wharf, Ft. Mason, waterfront & restaurants/shops on Union, Chestnut and Polk streets."
37.79757334,-122.4256508,$131.00 ,Hotel Pac Hgts 2 Bed Free Car ParkF,"**Please Instant book.  Regular Hotel, on airbnb.  My place is close to fisherman's wharf, chinatown, little italy, golden gate bridge, presidio, famous crooked street. You‰Ûªll love my place because of free parking, location, quiet, friendly staff and family style hotel. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups.**Please Instant book."
37.80165639,-122.4462113,$125.00 ,SF Garden Studio w/ensuite bath,Located in the Marina down the street from the Palace of Fine Arts; private entrance on ground floor.  Small room with fridge and microwave; single bed; En Suite bathroom w/shower.  The room is entered through french doors from the garden. Quiet.
